Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
211,4104,0,2,16,1,21,6,63,32,1,0,1,886,23,86,22,2899,1030,2,217
211,1643,2,0,890,1,21,6,63,32,3,1,2,209,287,133,22,2936,1192,2,217
212,3921,2,0,250,3,87,6,117,19,3,1,2,265,280,130,28,610,80,6,277
213,3487,1,2,557,1,36,6,21,159,2,1,1,0,81,129,24,1234,1196,5,238
214,1793,3,0,1450,1,80,6,31,135,4,1,2,353,230,32,25,1045,2066,5,221
214,6069,1,0,985,1,18,6,31,135,2,0,0,146,122,32,25,1047,2031,5,221
214,4036,0,2,119,4,196,6,31,135,1,0,2,0,43,76,25,1106,2064,5,221
214,5688,3,0,1546,1,98,6,31,135,4,1,2,737,386,49,25,1016,1985,5,221
214,2398,1,2,390,1,196,6,31,135,2,0,2,0,83,116,25,1115,1817,5,221
215,5263,3,0,913,1,112,6,62,54,4,0,2,502,210,57,6,2844,1722,2,272
217,1078,2,0,758,1,112,6,93,55,3,0,2,479,120,76,6,2938,1921,2,283
217,2554,2,0,238,1,163,6,93,55,3,1,2,245,170,66,6,3025,1744,2,283
217,1115,3,0,552,3,145,6,93,55,4,1,2,429,235,111,6,3075,2391,2,283
217,4792,3,0,948,1,112,6,93,55,4,1,2,449,367,57,6,2871,1927,2,283
220,5320,2,0,605,1,142,6,140,97,3,1,1,412,198,121,17,1460,3653,0,223
224,5402,4,0,927,1,105,6,67,64,5,2,3,644,313,91,0,2704,2990,0,114
229,4531,2,0,681,3,196,6,150,133,3,1,2,540,225,97,13,567,3654,0,53
236,4269,3,0,1260,4,62,6,7,157,4,2,1,107,108,23,24,1310,1330,5,191
237,1414,3,0,209,1,93,6,143,167,4,1,2,150,242,124,27,3392,2968,2,227
238,1986,1,2,1050,1,82,6,14,101,2,1,1,0,146,49,18,1414,1716,5,273
238,556,0,2,128,0,80,6,14,101,1,0,1,0,43,76,25,1191,1945,5,273
245,965,1,2,485,3,103,6,32,136,2,0,0,0,143,66,24,953,1813,5,267
245,4433,3,0,1174,4,59,6,32,136,4,1,3,563,239,32,24,906,1692,5,267
246,5608,6,0,1326,3,112,6,61,29,7,2,4,558,461,115,21,2745,855,6,105
246,4554,3,0,1179,1,41,6,61,29,4,2,2,802,385,71,21,2814,1031,6,105
249,5565,2,0,484,3,158,6,81,11,3,1,1,435,192,66,3,2029,312,6,128
249,5812,1,0,372,3,12,6,81,11,2,0,0,370,111,57,3,1884,253,6,128
252,3775,4,0,1414,4,53,6,78,91,5,2,2,543,416,132,26,1367,3296,5,177
254,3782,3,0,234,3,137,6,137,18,4,1,2,448,247,126,28,1219,34,6,249
254,3978,3,0,301,3,151,6,137,18,4,1,2,403,238,125,28,1273,55,6,249
257,5280,3,0,955,1,12,6,124,78,4,1,2,596,247,96,15,2463,3469,0,194
257,2971,4,0,1244,0,145,6,124,78,5,2,2,737,441,106,15,2304,3554,0,194
258,4815,4,0,1088,0,12,6,97,79,5,1,2,598,357,91,15,2281,3389,0,175
260,4568,2,0,449,1,64,6,122,56,3,1,2,491,172,96,27,3330,2027,2,226
262,3394,2,2,1286,1,160,6,26,102,3,1,2,0,260,49,25,1248,2151,5,213
262,5069,2,2,1050,0,31,6,26,102,3,1,1,141,198,57,25,1213,2205,5,213
266,751,3,0,793,1,196,6,131,96,4,1,0,489,289,94,26,1331,3649,0,138
273,3108,3,0,180,1,145,6,117,19,4,0,4,484,124,99,28,687,43,6,278
273,2742,2,0,180,1,194,6,117,19,3,0,1,560,182,96,28,674,52,6,278
274,1734,3,0,1004,1,78,6,45,5,4,1,1,276,192,61,16,1919,489,6,166
277,3163,3,0,920,0,12,6,130,110,4,1,2,702,241,87,20,414,3605,4,215
277,1816,4,0,879,1,12,6,130,110,5,1,2,622,344,86,20,405,3597,4,215
283,5013,3,0,224,3,194,6,166,15,4,1,1,462,265,121,28,754,26,6,170
286,248,3,0,910,0,112,6,44,6,4,2,2,188,260,128,16,1540,573,6,201
286,3654,1,0,582,1,164,6,44,6,2,0,1,132,94,129,16,1610,556,6,201
7,3708,3,0,758,3,11,11,86,9,4,1,2,579,267,101,10,983,207,6,172
7,5252,2,1,620,1,196,11,86,9,3,1,2,113,192,130,10,930,246,6,172
9,4007,2,2,177,3,11,11,72,16,3,0,1,134,101,81,10,1303,388,6,169
12,2757,2,2,631,0,102,11,28,21,3,1,2,1076,243,121,21,2101,969,6,202
12,2135,1,2,145,1,21,11,28,21,2,0,1,1023,90,76,21,2231,810,6,202
12,3778,2,0,1025,1,80,11,28,21,3,0,0,153,183,23,21,2195,970,6,202
14,507,2,0,1093,1,53,11,78,107,3,0,1,676,192,81,20,962,3314,5,88
15,4623,2,1,612,1,25,11,148,149,3,1,2,0,243,122,12,55,3236,4,82
16,5967,3,0,757,1,107,11,73,23,4,1,1,531,242,91,21,2367,351,6,151
18,6051,2,0,1398,1,80,11,58,75,3,1,4,606,313,86,2,1712,3132,5,184
21,1614,2,0,559,1,145,11,153,113,3,1,2,742,220,96,17,1423,3734,0,120
30,1607,2,0,863,1,80,11,106,93,3,0,2,399,116,66,26,1399,3490,0,185
31,106,1,2,492,1,73,11,106,93,2,0,1,258,411,57,26,1694,3552,0,84
34,3142,2,0,588,1,202,11,158,115,3,1,2,673,207,96,13,1082,3713,0,247
34,499,3,0,770,1,202,11,158,115,4,1,4,1041,362,86,13,905,3738,0,247
38,4755,3,0,1465,4,196,11,81,140,4,2,2,448,332,23,1,482,1806,5,254
38,3785,0,2,31,0,62,11,81,140,1,0,1,0,23,76,1,480,1932,5,254
40,3768,2,0,310,1,194,11,112,34,3,0,1,590,106,81,11,3298,1054,2,143
40,3779,3,0,396,1,194,11,112,34,4,1,2,646,237,76,11,3274,1134,2,143
42,350,1,2,95,3,196,11,45,5,2,0,1,0,63,116,10,1504,306,6,14
43,1377,3,0,1050,4,112,11,34,42,4,1,1,325,278,40,22,2405,1342,2,265
44,2015,1,1,487,0,80,11,25,43,2,1,1,21,83,129,22,2313,1593,2,179
45,566,0,2,22,4,80,11,34,41,1,0,1,989,25,86,22,2310,1244,2,211
45,2562,1,0,642,4,112,11,34,41,2,0,1,161,81,66,22,2396,1227,2,211
47,2956,2,0,499,1,44,11,94,63,3,0,1,490,212,84,0,3121,2689,2,250
57,4878,2,0,1277,1,145,11,77,119,3,1,1,433,254,40,8,618,2769,5,225
57,4669,1,2,151,4,145,11,77,119,2,0,1,1042,67,76,8,672,2757,5,225
59,2382,1,1,220,1,117,11,171,151,2,0,1,152,111,96,12,31,3458,4,46
60,705,1,0,122,1,66,11,179,155,2,1,3,292,124,125,7,24,3596,4,228
63,4124,0,2,83,1,196,11,57,117,1,0,1,16,46,91,8,751,2395,5,208
65,287,2,2,778,1,80,11,91,108,3,1,2,335,225,116,20,712,3188,5,117
73,1807,2,0,718,1,112,11,48,44,3,0,0,181,129,40,22,2533,1436,2,260
75,5062,0,2,86,3,80,11,8,49,1,0,0,0,39,76,29,1883,1802,2,152
76,3020,1,1,42,0,145,11,144,47,2,0,1,5,160,129,11,3443,1028,2,276
79,3620,2,0,438,1,196,11,152,99,3,0,1,348,171,66,17,1907,3726,0,266
86,462,2,0,301,1,194,11,136,25,3,1,2,493,228,111,3,3015,115,6,89
90,1693,2,1,609,1,25,11,150,127,3,1,2,204,280,114,12,99,3353,4,134
90,3042,2,0,605,1,145,11,150,127,3,1,4,750,224,96,12,89,3452,4,134
90,4590,3,0,663,1,145,11,150,127,4,1,2,626,270,91,12,102,3461,4,134
93,5084,2,1,742,1,12,11,126,82,3,1,2,192,284,123,15,2233,3609,0,157
93,1279,2,0,724,1,53,11,126,82,3,0,2,670,164,76,15,1774,3630,0,157
96,636,2,0,1105,1,105,11,67,64,3,0,2,548,164,71,0,2415,2708,0,38
100,3812,3,0,855,1,12,11,136,71,4,2,2,741,337,90,23,3031,3483,0,210
104,1754,3,0,389,3,117,11,168,175,4,1,2,619,244,96,5,120,3714,4,235
105,13,2,0,349,1,93,11,139,58,3,0,2,474,232,86,27,3384,2448,2,257
105,4164,2,0,395,1,145,11,139,58,3,1,2,341,186,128,27,3403,2265,2,257
105,3944,3,0,822,1,75,11,139,58,4,2,3,581,461,125,27,3409,2184,2,257
105,68,3,0,304,1,145,11,139,58,4,1,2,498,149,101,27,3382,2593,2,257
106,544,1,2,229,3,102,11,55,28,2,0,1,0,57,96,21,2587,1015,6,245
108,3829,2,0,1088,0,80,11,55,28,3,1,1,535,299,66,21,2524,678,6,3
111,4514,3,0,542,1,145,11,157,116,4,1,4,898,390,76,13,725,3732,0,255
111,4235,3,0,658,1,116,11,157,116,4,1,1,688,220,101,13,544,3711,0,255
112,2440,0,2,214,1,196,11,9,48,1,0,1,0,51,129,29,1775,1684,2,188
115,4634,1,2,115,1,164,11,33,4,2,0,1,0,76,86,16,1861,661,6,219
115,2947,1,0,802,1,179,11,33,4,2,0,1,271,138,32,16,1898,615,6,219
116,3713,3,0,766,1,145,11,123,94,4,1,2,247,292,126,26,1101,3585,0,145
116,4791,1,0,829,1,145,11,123,94,2,0,1,531,165,86,26,1229,3600,0,145
117,950,2,0,235,1,6,11,184,153,3,0,4,528,177,100,7,9,3579,4,279
117,4736,3,0,552,1,145,11,184,153,4,0,1,572,242,76,7,5,3444,4,279
121,129,2,0,146,1,143,11,189,165,3,0,1,364,130,66,14,3459,20,3,109
124,3249,1,2,275,1,193,11,53,106,2,0,1,0,81,76,2,1103,3127,5,252
125,2133,1,2,778,1,145,11,130,110,2,0,1,183,124,106,20,791,3557,0,275
125,5502,4,0,892,1,66,11,130,110,5,1,2,651,273,76,20,646,3578,0,275
128,114,1,2,328,1,44,11,126,67,2,0,1,193,85,81,0,3036,3190,2,237
128,1133,3,0,605,1,44,11,126,67,4,1,2,576,251,76,0,3091,3266,2,237
128,4857,2,0,714,1,53,11,126,67,3,1,1,603,192,86,0,2959,3187,2,237
135,1423,2,2,914,1,98,11,35,86,3,1,1,1103,170,116,2,1618,2166,5,261
135,2756,2,0,879,1,98,11,35,86,3,1,1,63,147,115,2,1618,2166,5,261
138,311,1,2,256,1,53,11,147,98,2,0,1,0,86,96,17,1519,3670,0,130
140,2160,1,1,421,1,12,11,66,61,2,0,1,94,143,129,0,2603,2625,0,91
141,4836,1,0,319,1,66,11,66,61,2,0,2,448,78,71,0,2733,2513,0,78
144,3438,2,0,271,1,151,11,137,18,3,1,4,528,190,88,28,820,57,6,269
153,725,3,0,491,0,21,11,124,26,4,1,3,764,299,116,3,2970,182,6,125
153,3940,3,0,336,4,21,11,124,26,4,1,2,707,227,96,3,2888,188,6,125
154,4840,2,0,742,3,112,11,91,22,3,1,1,266,210,76,21,2679,449,6,182
154,4319,3,0,879,4,112,11,91,22,4,3,2,450,377,127,21,2759,501,6,182
154,1263,2,0,647,4,187,11,91,22,3,0,2,525,207,86,21,2664,539,6,182
156,782,1,2,268,0,49,11,20,20,2,1,1,0,149,114,18,1986,1047,2,171
157,2316,2,0,870,1,98,11,36,73,3,1,2,105,130,76,2,1751,2704,5,251
159,3178,3,0,315,1,196,11,159,128,4,0,2,337,194,91,9,77,3556,4,236
168,2370,2,0,752,1,78,11,45,5,3,0,4,495,164,57,16,2047,481,6,131
168,5594,1,1,421,1,78,11,45,5,2,1,1,232,131,129,16,2018,498,6,131
168,5531,2,1,486,1,78,11,45,5,3,1,2,143,194,116,16,2044,465,6,131
171,4186,1,2,163,4,193,11,28,21,2,0,2,0,108,119,16,2268,561,6,162
173,1056,2,0,250,1,142,11,133,35,3,0,1,581,151,76,11,3351,1044,2,155
173,737,2,0,250,1,163,11,133,35,3,0,2,747,188,101,11,3360,1035,2,155
173,1511,3,0,244,0,142,11,133,35,4,2,0,603,175,101,11,3365,998,2,155
174,5815,1,2,108,1,57,11,0,0,2,0,0,0,40,127,18,1637,1538,2,282
176,1388,2,0,61,1,196,11,170,161,3,0,1,530,164,91,19,3175,6,7,156
176,2658,3,0,146,1,143,11,170,161,4,1,3,605,212,91,19,3231,5,7,156
181,4375,2,0,576,1,66,11,135,62,3,0,4,784,182,96,27,3339,2849,2,253
181,1253,2,0,518,1,93,11,135,62,3,1,2,565,196,98,27,3321,2781,2,253
181,5047,3,0,499,1,145,11,135,62,4,0,2,616,177,101,27,3317,2832,2,253
184,2119,2,1,625,1,22,11,127,70,3,1,2,213,235,126,0,2896,3407,0,132
186,856,3,0,1096,1,80,11,43,27,4,1,2,341,225,17,21,2308,906,6,195
187,467,2,1,758,3,25,11,114,143,3,1,2,233,146,101,12,178,2527,5,74
191,4392,4,0,1380,1,80,11,113,109,5,4,2,679,486,132,20,916,3523,0,268
191,1979,2,0,992,0,25,11,113,109,3,0,2,693,221,76,20,573,3374,0,268
192,2936,4,0,778,1,145,11,138,125,5,1,1,681,192,81,20,261,3575,4,212
193,5978,2,1,773,1,193,11,77,119,3,1,1,91,206,110,8,663,2914,5,148
194,1942,2,0,358,3,122,11,177,177,3,1,2,638,172,106,5,47,3740,4,246
196,4253,3,0,770,3,112,11,80,30,4,0,2,508,220,86,21,2723,582,6,58
198,172,1,2,276,1,112,11,6,37,2,0,1,0,46,120,18,1762,1405,2,206
200,1690,2,0,1026,1,145,11,35,52,3,1,0,211,180,40,6,2318,1733,2,262
201,3190,3,0,959,1,121,11,130,123,4,2,3,677,247,86,20,454,3532,5,12
204,4234,3,0,1179,1,25,11,96,121,4,1,2,542,290,66,20,448,3146,5,102
205,3172,1,0,914,1,145,11,96,121,2,0,3,572,175,86,20,510,3316,5,73
208,3968,3,0,157,1,28,11,190,181,4,1,2,503,525,121,4,29,3760,1,281
209,394,2,1,940,0,70,11,148,149,3,1,2,0,194,129,12,72,2903,4,168
209,4040,0,1,232,3,12,11,148,149,1,0,1,35,101,123,12,69,3079,4,168
212,5852,3,0,472,4,196,11,117,19,4,1,2,490,522,128,28,458,112,6,277
212,4467,3,0,343,1,196,11,117,19,4,1,2,368,274,122,28,609,82,6,277
212,1394,3,0,482,1,196,11,117,19,4,1,2,399,287,128,28,624,74,6,277
214,5095,1,2,224,3,196,11,31,135,2,0,1,0,83,76,25,999,2029,5,221
217,5258,2,0,771,1,145,11,93,55,3,0,2,693,162,86,6,3074,2187,2,283
217,5132,1,2,190,1,112,11,93,55,2,0,1,0,88,128,6,2840,2022,2,283
217,2144,1,1,499,1,143,11,93,55,2,1,1,80,207,129,6,2902,1726,2,283
217,119,1,2,228,3,12,11,93,55,2,0,2,184,70,131,6,3085,2231,2,283
218,2415,1,2,605,4,196,11,11,85,2,1,2,0,103,124,29,1506,2095,2,274
221,2329,2,0,499,1,116,11,147,98,3,0,2,267,101,105,17,1542,3685,0,147
225,3114,2,0,527,1,12,11,155,132,3,1,1,671,214,100,13,367,3682,4,263
225,1982,2,0,552,1,66,11,155,132,3,1,2,501,263,119,13,171,3680,4,263
226,1515,2,0,272,1,143,11,144,47,3,1,2,590,233,110,11,3394,1113,2,189
231,1284,1,1,107,1,196,11,181,152,2,0,1,104,138,86,7,10,3476,4,229
231,511,3,0,562,1,172,11,181,152,4,1,4,561,279,96,7,20,3513,4,229
231,2511,3,0,568,1,25,11,181,152,4,1,3,492,253,86,7,16,3530,4,229
236,2870,2,0,1465,4,62,11,7,157,3,1,2,170,291,5,24,1271,1458,5,191
237,1546,1,1,65,3,66,11,143,167,2,0,1,258,194,115,27,3362,3142,2,227
238,6027,1,2,444,1,196,11,14,101,2,0,1,0,76,121,25,1307,1889,5,273
243,724,1,0,366,0,142,11,112,12,2,0,2,371,202,91,3,2702,149,6,270
243,1613,2,0,288,1,143,11,112,12,3,0,1,556,192,81,3,2729,126,6,270
243,5197,3,0,250,0,186,11,112,12,4,1,1,649,149,66,3,2701,169,6,270
245,5764,1,2,192,4,103,11,32,136,2,0,0,0,66,66,24,816,1654,5,267
249,1699,2,0,670,0,78,11,81,11,3,0,3,397,183,32,3,1932,256,6,128
256,19,3,0,662,1,12,11,124,26,4,2,2,674,437,106,3,3076,125,6,173
262,2279,1,2,909,1,98,11,26,102,2,1,2,536,170,106,25,1220,2277,5,213
263,2516,1,2,63,1,103,11,28,21,2,0,1,1124,69,128,21,2068,1198,6,18
266,1695,2,0,888,1,130,11,131,96,3,0,0,672,111,76,26,1361,3640,0,138
269,4233,3,0,848,1,116,11,117,112,4,2,2,678,228,106,13,746,3658,0,211
269,985,2,2,385,1,145,11,117,112,3,0,1,91,72,128,13,789,3663,0,211
270,2719,2,0,632,1,58,11,146,83,3,1,0,775,202,91,15,2567,3643,0,47
271,316,1,2,427,1,44,11,115,66,2,0,1,251,118,91,0,3055,3113,2,60
273,4975,2,0,234,3,62,11,117,19,3,1,4,507,164,103,28,750,44,6,278
273,2243,1,0,60,1,62,11,117,19,2,0,1,144,155,96,28,477,48,6,278
274,4629,2,1,484,1,78,11,45,5,3,1,2,79,194,129,16,1720,484,6,166
276,2930,2,0,605,1,194,11,129,36,3,1,2,832,212,101,11,3310,802,2,69
277,6112,4,0,876,1,145,11,130,110,5,1,2,648,353,94,20,617,3626,4,215
279,4412,3,0,1306,3,189,11,49,8,4,1,0,341,263,23,10,967,792,6,197
282,2714,3,0,263,3,196,11,160,166,4,1,2,399,232,127,27,3414,2126,2,90
286,1583,2,0,795,1,179,11,44,6,3,1,2,395,175,61,16,1586,409,6,201
286,926,2,0,974,1,78,11,44,6,3,0,2,385,215,10,16,1655,630,6,201
0,1190,1,0,940,1,18,23,16,50,2,1,1,101,259,116,29,1783,1943,2,135
1,4499,2,0,1216,3,143,23,55,28,3,1,2,623,204,81,21,2380,779,6,35
8,4797,2,0,381,1,196,23,124,17,3,0,2,417,143,91,10,862,123,6,220
9,900,2,0,636,3,141,23,72,16,3,1,2,479,192,81,10,1241,290,6,169
9,3549,3,0,612,1,164,23,72,16,4,1,5,512,217,66,10,1203,315,6,169
9,2069,1,0,238,1,164,23,72,16,2,0,1,124,122,117,10,1301,380,6,169
11,1545,1,2,210,1,196,23,44,103,2,0,2,0,58,76,25,1050,2176,5,159
12,2219,2,1,664,1,2,23,28,21,3,0,2,113,189,127,21,2092,987,6,202
12,5286,1,0,839,1,2,23,28,21,2,0,1,272,167,23,21,2243,927,6,202
14,4553,3,0,1108,1,53,23,78,107,4,1,1,752,230,81,20,965,3311,5,88
14,4426,2,1,858,1,25,23,78,107,3,1,2,296,1,116,20,946,3248,5,88
15,1236,2,0,784,4,196,23,148,149,4,1,2,562,230,76,12,56,3213,4,82
16,4475,2,0,544,0,12,23,73,23,3,0,2,511,130,106,21,2536,350,6,151
16,4876,4,0,605,4,12,23,73,23,5,1,3,527,246,101,21,2539,353,6,151
19,5328,4,0,1414,4,196,23,74,76,5,3,2,692,369,96,2,1791,3224,5,224
19,5288,3,0,1279,2,53,23,74,76,4,3,3,851,374,76,2,1902,3272,5,224
22,955,3,0,449,3,66,23,185,179,4,1,2,834,351,121,4,40,3756,1,61
24,1576,2,1,1279,0,103,23,132,147,3,2,2,205,306,123,1,93,2316,5,174
25,5962,1,0,726,1,105,23,66,61,2,0,1,567,148,76,0,2536,2542,0,6
26,2112,1,2,128,0,196,23,89,156,2,0,1,778,78,83,8,381,2466,5,205
26,958,4,0,1135,0,196,23,89,156,5,1,2,541,285,66,8,325,2569,5,205
32,3092,2,0,686,1,53,23,106,93,3,1,1,186,130,130,26,1314,3525,0,146
36,976,2,1,301,1,164,23,64,10,3,0,1,112,206,118,16,2004,317,6,118
40,5831,2,0,175,1,194,23,112,34,3,0,1,0,122,76,11,3284,1102,2,143
43,1345,2,0,895,1,143,23,34,42,3,0,1,275,143,40,22,2448,1579,2,265
43,4842,1,0,887,1,80,23,34,42,2,0,0,150,124,42,22,2461,1584,2,265
43,2732,3,0,1258,1,112,23,34,42,4,2,6,683,345,66,22,2446,1506,2,265
44,4195,0,2,110,3,145,23,25,43,1,0,1,0,42,127,22,2149,1627,2,179
47,4277,4,0,808,1,145,23,94,63,5,1,2,577,378,107,0,3244,2992,2,250
57,4707,1,2,600,1,167,23,77,119,2,0,2,0,98,91,8,696,2641,5,225
57,3093,2,0,851,4,50,23,77,119,3,0,2,138,198,106,8,526,2733,5,225
63,5107,1,2,366,0,62,23,57,117,2,0,1,765,101,123,8,977,2110,5,208
66,166,1,2,409,1,50,23,164,150,2,0,2,231,131,96,12,43,3370,4,133
68,3453,2,0,851,0,12,23,135,146,3,0,2,489,251,86,12,113,2980,5,248
72,786,1,2,410,2,112,23,22,51,2,1,1,483,149,127,29,1914,1935,2,94
73,3692,2,0,1010,1,112,23,48,44,3,0,2,529,214,49,22,2646,1599,2,260
75,4822,1,0,870,1,112,23,8,49,2,0,0,0,111,17,29,1886,1767,2,152
76,738,2,0,362,1,196,23,144,47,3,1,2,604,280,115,11,3422,1033,2,276
76,5153,2,0,224,1,163,23,144,47,3,1,2,399,224,124,11,3436,1121,2,276
76,5494,2,0,238,1,145,23,144,47,3,1,2,303,240,130,11,3455,883,2,276
76,3744,3,0,340,1,145,23,144,47,4,1,2,399,285,127,11,3440,911,2,276
82,12,2,0,448,1,163,23,156,130,3,0,1,663,216,76,9,81,3656,4,256
83,5346,4,0,713,1,12,23,156,130,5,1,4,729,281,86,9,157,3647,4,233
86,711,3,0,234,1,194,23,136,25,4,1,2,297,137,111,3,2952,114,6,89
91,4493,4,0,1147,1,12,23,97,80,5,2,2,794,319,91,15,2122,3482,0,244
92,1789,2,1,622,1,12,23,114,81,3,0,2,0,172,126,15,2026,3559,0,259
92,4345,3,0,1069,1,80,23,114,81,4,2,2,369,306,96,15,1950,3516,0,259
95,3622,1,0,195,1,28,23,169,131,2,0,2,540,77,76,5,70,3667,4,113
97,2437,0,2,713,1,82,23,3,1,1,0,1,0,54,106,18,1657,1612,2,97
98,6115,1,2,515,1,117,23,164,150,2,0,2,178,131,116,12,46,3354,4,72
99,1477,2,0,1320,1,18,23,52,139,3,1,2,409,244,23,8,728,2023,5,161
99,4091,2,1,948,1,18,23,52,139,3,0,2,991,167,81,8,738,2108,5,161
102,5466,1,2,395,1,103,23,52,138,2,0,1,587,76,86,24,700,1717,5,243
107,1748,2,0,1149,1,80,23,61,29,3,0,2,760,227,45,21,2722,841,6,28
110,857,1,0,636,0,163,23,104,46,2,0,1,729,129,66,22,3003,1493,2,167
111,5336,2,0,533,3,163,23,157,116,3,0,2,872,168,71,13,685,3724,0,255
115,678,1,2,151,0,103,23,33,4,2,0,1,1031,149,123,16,1831,761,6,219
115,1491,2,0,718,0,164,23,33,4,3,0,3,265,138,10,16,1935,705,6,219
115,1376,3,0,809,2,112,23,33,4,4,1,1,134,309,110,16,1867,875,6,219
115,914,3,0,708,1,164,23,33,4,4,0,3,397,127,40,16,1951,697,6,219
116,1841,2,0,821,1,103,23,123,94,3,0,1,540,160,76,26,1211,3583,0,145
124,1998,1,2,319,4,196,23,53,106,2,0,1,154,57,86,25,1019,2572,5,252
124,5739,1,2,249,1,98,23,53,106,2,0,1,934,76,86,25,1022,2573,5,252
125,2245,1,2,430,1,66,23,130,110,2,0,1,298,171,128,20,536,3524,0,275
125,3581,4,0,935,1,145,23,130,110,5,1,3,600,227,91,20,483,3590,0,275
125,2176,2,2,809,0,103,23,130,110,3,1,2,318,180,112,20,678,3587,0,275
126,4078,1,2,219,1,18,23,88,33,2,0,2,155,304,116,22,3113,891,2,241
126,5670,2,0,762,3,163,23,88,33,3,1,5,577,256,76,22,3170,1021,2,241
126,3351,1,2,157,1,112,23,88,33,2,0,1,98,76,126,22,3123,1050,2,241
130,1335,3,0,534,1,112,23,88,33,4,0,2,602,237,76,22,3135,1352,2,75
130,6110,2,0,288,1,50,23,88,33,3,0,2,278,122,66,22,3156,1304,2,75
132,5369,2,1,1085,1,25,23,110,142,3,1,2,174,208,130,1,225,1957,5,176
138,6032,3,0,1001,1,130,23,147,98,4,1,3,750,267,73,17,1433,3677,0,130
138,5170,2,0,546,3,97,23,147,98,3,0,2,643,189,66,17,1460,3684,0,130
142,501,3,0,1149,1,167,23,125,144,4,1,2,669,539,114,1,146,2369,5,158
143,6054,3,0,484,0,12,23,136,25,4,1,4,738,343,111,19,3258,97,6,181
144,4374,2,0,250,1,87,23,137,18,3,0,0,559,146,102,28,865,54,6,269
144,1908,3,0,421,3,171,23,137,18,4,1,2,630,308,101,28,886,58,6,269
145,3415,1,2,194,1,86,23,96,121,2,0,1,0,71,86,20,597,3036,5,101
148,4130,1,1,694,1,105,23,57,60,2,0,2,183,155,121,0,2356,2412,0,180
148,5104,3,1,796,4,80,23,57,60,4,2,2,135,230,132,0,2322,2464,0,180
150,916,2,0,260,3,142,23,112,34,3,0,3,538,106,76,11,3290,889,2,9
154,3120,2,0,741,1,112,23,91,22,3,1,2,619,246,116,21,2708,368,6,182
157,3824,1,2,338,1,112,23,36,73,2,0,2,0,104,14,2,1922,2282,5,251
160,2909,2,0,304,1,145,23,112,12,3,1,3,493,142,96,3,2858,121,6,85
164,5649,3,0,84,3,196,23,174,160,4,1,2,635,211,86,19,3329,21,3,115
165,5317,2,0,301,1,93,23,128,57,3,0,2,485,131,86,27,3348,2327,2,231
166,1653,2,2,173,1,196,23,187,182,3,0,2,184,129,118,7,2,3619,1,239
168,5353,2,0,464,3,18,23,45,5,3,0,2,473,109,66,16,2104,448,6,131
168,913,2,0,815,1,164,23,45,5,3,0,5,603,146,49,16,2040,586,6,131
168,1743,1,0,190,1,24,23,45,5,2,0,2,265,103,106,16,2086,470,6,131
171,5350,2,1,410,1,18,23,28,21,3,1,2,45,196,116,16,2215,555,6,162
173,212,2,2,138,1,194,23,133,35,3,0,1,608,111,106,11,3376,1066,2,155
176,5653,2,0,53,1,196,23,170,161,3,0,1,561,162,101,19,3238,11,7,156
181,3961,2,0,516,1,145,23,135,62,3,1,2,552,189,96,27,3340,2864,2,253
182,712,2,0,880,1,145,23,131,95,3,0,2,724,197,66,26,1740,3633,0,207
182,193,3,1,748,1,145,23,131,95,4,2,2,327,253,116,26,1605,3617,0,207
186,1537,0,2,84,1,21,23,43,27,1,0,1,0,49,131,21,2264,953,6,195
189,3287,0,2,41,1,12,23,148,149,1,0,1,13,32,94,12,61,3157,4,124
191,4041,1,2,369,1,191,23,113,109,2,0,1,115,90,86,20,701,3342,0,268
192,1945,2,0,552,1,145,23,138,125,3,1,2,151,196,121,20,319,3615,4,212
192,2827,2,0,674,1,191,23,138,125,3,1,2,199,3,118,20,274,3628,4,212
192,5577,2,0,621,1,145,23,138,125,3,1,2,386,131,76,20,238,3553,4,212
195,619,2,0,879,4,189,23,43,7,3,1,3,400,231,57,10,1150,515,6,178
196,5668,3,0,902,3,112,23,80,30,4,1,2,600,242,91,21,2777,517,6,58
196,5229,3,0,817,1,21,23,80,30,4,1,1,223,264,124,21,2672,632,6,58
197,2109,1,2,171,1,201,23,151,129,2,0,3,151,90,114,9,117,3623,4,264
197,3789,2,0,421,3,201,23,151,129,3,0,1,553,192,86,9,126,3622,4,264
198,3491,1,2,187,3,80,23,6,37,2,0,1,0,46,126,18,1843,1251,2,206
200,3517,2,0,1041,1,112,23,35,52,3,0,1,343,153,40,6,2343,1899,2,262
206,4318,3,0,1074,1,25,23,124,122,4,1,2,508,350,126,20,344,3097,4,126
208,46,3,0,413,1,28,23,190,181,4,1,2,550,407,126,4,35,3758,1,281
211,1882,1,1,238,0,112,23,63,32,2,0,1,83,102,128,22,2957,1336,2,217
211,3300,1,2,288,3,152,23,63,32,2,0,1,118,87,124,22,2917,1071,2,217
211,2318,1,2,319,1,112,23,63,32,2,0,1,57,151,126,22,2856,1082,2,217
215,4677,0,2,13,0,196,23,62,54,1,0,1,581,22,81,6,2643,1836,2,272
215,425,0,2,112,1,66,23,62,54,1,0,1,579,31,81,6,2686,1837,2,272
